CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,ASP,ADEPCOCA,CAOSAM,C 2000,C-A,CUMI,CICOTI,CAOTM,UN,FPV,T-INTI,J.A. LLALLA.L.P.,MACOJMA,MAYA C,MIDELUR,MAS-IPSP,MCP - NG,M.I.A.S.U.N.T.A.,MK - PC,MPS,MTS,MYP,PAN-BOL,PDC,PBCSP,UNIDOS,SOL.BO,TS,ML(MARKANAKAS LAYKU),UCS,UVA,V,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
2014146,ALCALDESA/ALCALDE,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25730,U.E. Pantini,2,67,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40,0,0,0,1,1,0,0,0,8,0,1,0,0,1,0,0,54,3,4,61,54,61
2014476,ALCALDESA/ALCALDE,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,Colegio Rene Barrientos,14,220,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,2,1,0,0,0,123,1,6,0,0,0,0,1,159,1,3,163,159,163
2014496,ALCALDESA/ALCALDE,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,Colegio Rene Barrientos,16,220,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,28,0,0,0,0,0,0,0,0,128,1,7,0,0,0,0,0,169,1,1,171,169,171
2017236,ALCALDESA/ALCALDE,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,Instituto Americano Obrajes,11,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,4,0,0,0,0,135,1,8,0,0,0,0,1,183,0,4,187,183,187
2017366,ALCALDESA/ALCALDE,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3029,(Cárcel) C.O.F. Obrajes,1,177,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,35,0,0,0,3,1,0,0,0,67,0,4,0,0,2,0,1,126,8,2,136,126,136
2003726,CONCEJALES,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3024,(Cárcel) C.O.F. Miraflores,1,54,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,22,9,0,31,22,31
2006636,CONCEJALES,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,606,Colegio Ave Maria,5,22,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,11,5,1,17,11,17
2013696,CONCEJALES,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25729,U.E. Cesar Patiño,3,220,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,28,0,0,0,1,0,0,0,0,101,1,6,0,0,1,0,1,146,16,2,164,146,164
2013706,CONCEJALES,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25729,U.E. Cesar Patiño,4,122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,1,0,0,0,0,57,0,4,0,0,0,0,0,81,15,4,100,81,100
2014136,CONCEJALES,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25730,U.E. Pantini,1,220,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,94,0,0,0,4,1,0,0,0,10,0,1,0,0,1,0,1,119,77,9,205,119,205
2014146,CONCEJALES,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25730,U.E. Pantini,2,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,43,15,3,61,43,61
2014476,CONCEJALES,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,Colegio Rene Barrientos,14,220,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,3,1,0,1,0,99,2,13,0,0,0,0,2,140,19,4,163,140,163
2014496,CONCEJALES,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,Colegio Rene Barrientos,16,220,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,112,1,11,0,0,0,0,0,145,25,1,171,145,171
2017236,CONCEJALES,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,Instituto Americano Obrajes,11,220,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26,0,0,0,5,1,0,0,0,117,4,10,0,0,0,0,1,167,18,2,187,167,187
2017366,CONCEJALES,32,Bolivia,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3029,(Cárcel) C.O.F. Obrajes,1,177,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,23,0,0,0,2,0,0,0,0,40,0,4,0,0,0,0,1,80,55,1,136,80,136
